Time,Usage_kW,
1/11/2022 8:45,0,
1/11/2022 9:00,0.03,
1/11/2022 9:15,0.01,
1/11/2022 9:30,0,
1/11/2022 9:45,-0.01,
1/11/2022 10:00,0.14,
1/11/2022 10:15,-0.05,
1/11/2022 10:30,-0.13,
1/11/2022 10:45,-0.01,
1/11/2022 11:00,-0.02,
1/11/2022 11:15,-6.36,
1/11/2022 11:30,0.01,
1/11/2022 11:45,-0.01,
1/11/2022 12:00,0.01,
1/11/2022 12:15,0.01,
1/11/2022 12:30,0.02,
1/11/2022 12:45,0.04,
1/11/2022 13:00,0,
1/11/2022 13:15,7.03,
1/11/2022 13:30,-0.05,
1/11/2022 13:45,0,
1/11/2022 14:00,-4.12,
1/11/2022 14:15,-13.36,
1/11/2022 14:30,-11.12,
1/11/2022 14:45,-14.62,
1/11/2022 15:00,-10.38,
1/11/2022 15:15,5.57,
1/11/2022 15:30,1.56,
1/11/2022 15:45,2.85,
1/11/2022 16:00,3.27,
1/11/2022 16:15,3.69,
1/11/2022 16:30,3.59,
1/11/2022 16:45,4.25,
1/11/2022 17:00,3.95,
1/11/2022 17:15,4.23,
1/11/2022 17:30,4.25,
1/11/2022 17:45,4.26,
1/11/2022 18:00,4.25,
1/11/2022 18:15,4.25,
1/11/2022 18:30,4.29,
1/11/2022 18:45,4.25,
1/11/2022 19:00,4.38,
1/11/2022 19:15,5.59,
1/11/2022 19:30,29.94,
1/11/2022 19:45,29.84,
1/11/2022 20:00,29.95,
1/11/2022 20:15,29.95,
1/11/2022 20:30,29.94,
1/11/2022 20:45,29.96,
1/11/2022 21:00,29.94,
1/11/2022 21:15,29.93,
1/11/2022 21:30,29.94,
1/11/2022 21:45,29.95,
1/11/2022 22:00,29.93,
1/11/2022 22:15,29.97,
1/11/2022 22:30,29.96,
1/11/2022 22:45,30.01,
1/11/2022 23:00,29.98,
1/11/2022 23:15,29.98,
1/11/2022 23:30,30,
1/11/2022 23:45,30.03,
2/11/2022 0:00,29.99,
2/11/2022 0:15,29.99,
2/11/2022 0:30,30.04,
2/11/2022 0:45,30,
2/11/2022 1:00,29.99,
2/11/2022 1:15,30.02,
2/11/2022 1:30,30,
2/11/2022 1:45,30.01,
2/11/2022 2:00,30,
2/11/2022 2:15,30.04,
2/11/2022 2:30,30.01,
2/11/2022 2:45,30,
2/11/2022 3:00,26.86,
2/11/2022 3:15,17.39,
2/11/2022 3:30,25.24,
2/11/2022 3:45,28.3,
2/11/2022 4:00,28.23,
2/11/2022 4:15,26.71,
2/11/2022 4:30,27.11,
2/11/2022 4:45,27.22,
2/11/2022 5:00,20.93,
2/11/2022 5:15,22.61,
2/11/2022 5:30,22.04,
2/11/2022 5:45,24.38,
2/11/2022 6:00,16.95,
2/11/2022 6:15,15.78,
2/11/2022 6:30,10.95,
2/11/2022 6:45,11.02,
2/11/2022 7:00,6.38,
2/11/2022 7:15,1.86,
2/11/2022 7:30,2.11,
2/11/2022 7:45,1.21,
2/11/2022 8:00,0.92,
2/11/2022 8:15,0.05,
2/11/2022 8:30,0.16,
2/11/2022 8:45,0,
2/11/2022 9:00,0.02,
2/11/2022 9:15,0.05,
2/11/2022 9:30,0.04,
2/11/2022 9:45,-0.02,
2/11/2022 10:00,0.01,
2/11/2022 10:15,-0.04,
2/11/2022 10:30,-0.02,
2/11/2022 10:45,0.01,
2/11/2022 11:00,-8.25,
2/11/2022 11:15,-6.67,
2/11/2022 11:30,0.15,
2/11/2022 11:45,-4.41,
2/11/2022 12:00,-8.95,
2/11/2022 12:15,-9.78,
2/11/2022 12:30,-6.57,
2/11/2022 12:45,-0.54,
2/11/2022 13:00,4.04,
2/11/2022 13:15,1.04,
2/11/2022 13:30,-7.68,
2/11/2022 13:45,10.87,
2/11/2022 14:00,7.03,
2/11/2022 14:15,6.54,
2/11/2022 14:30,10.24,
2/11/2022 14:45,12.68,
2/11/2022 15:00,12.48,
2/11/2022 15:15,12,
2/11/2022 15:30,5.81,
2/11/2022 15:45,5.61,
2/11/2022 16:00,5.79,
2/11/2022 16:15,5.8,
2/11/2022 16:30,5.79,
2/11/2022 16:45,5.82,
2/11/2022 17:00,5.81,
2/11/2022 17:15,5.79,
2/11/2022 17:30,5.9,
2/11/2022 17:45,5.83,
2/11/2022 18:00,5.87,
2/11/2022 18:15,5.9,
2/11/2022 18:30,5.91,
2/11/2022 18:45,5.9,
2/11/2022 19:00,9.95,
2/11/2022 19:15,5.93,
2/11/2022 19:30,29.47,
2/11/2022 19:45,29.62,
2/11/2022 20:00,29.62,
2/11/2022 20:15,29.49,
2/11/2022 20:30,30.02,
2/11/2022 20:45,30.02,
2/11/2022 21:00,30.02,
2/11/2022 21:15,30.01,
2/11/2022 21:30,29.49,
2/11/2022 21:45,29.91,
2/11/2022 22:00,30.02,
2/11/2022 22:15,29.03,
2/11/2022 22:30,30.04,
2/11/2022 22:45,30.02,
2/11/2022 23:00,30.04,
2/11/2022 23:15,30.02,
2/11/2022 23:30,30.03,
2/11/2022 23:45,31.14,
3/11/2022 0:00,30.15,
3/11/2022 0:15,31.05,
3/11/2022 0:30,31.14,
3/11/2022 0:45,31.14,
3/11/2022 1:00,31.13,
3/11/2022 1:15,31.14,
3/11/2022 1:30,31.13,
3/11/2022 1:45,31.13,
3/11/2022 2:00,31.17,
3/11/2022 2:15,31.16,
3/11/2022 2:30,31.16,
3/11/2022 2:45,31.18,
3/11/2022 3:00,31.16,
3/11/2022 3:15,31.17,
3/11/2022 3:30,31.2,
3/11/2022 3:45,30.99,
3/11/2022 4:00,31.07,
3/11/2022 4:15,30.71,
3/11/2022 4:30,31.2,
3/11/2022 4:45,31.18,
3/11/2022 5:00,31.2,
3/11/2022 5:15,31.21,
3/11/2022 5:30,21.25,
3/11/2022 5:45,23.83,
3/11/2022 6:00,16.71,
3/11/2022 6:15,14.46,
3/11/2022 6:30,13.48,
3/11/2022 6:45,8.6,
3/11/2022 7:00,10.57,
3/11/2022 7:15,12.05,
3/11/2022 7:30,0.54,
3/11/2022 7:45,0.04,
3/11/2022 8:00,0.02,
3/11/2022 8:15,0,
3/11/2022 8:30,0.06,
3/11/2022 8:45,0,
3/11/2022 9:00,1.23,
3/11/2022 9:15,0.67,
3/11/2022 9:30,4.53,
3/11/2022 9:45,0.07,
3/11/2022 10:00,0.98,
3/11/2022 10:15,0.27,
3/11/2022 10:30,0.02,
3/11/2022 10:45,0.01,
3/11/2022 11:00,21.53,
3/11/2022 11:15,9.13,
3/11/2022 11:30,0,
3/11/2022 11:45,0.01,
3/11/2022 12:00,0.57,
3/11/2022 12:15,4.08,
3/11/2022 12:30,0.05,
3/11/2022 12:45,-0.03,
3/11/2022 13:00,4.89,
3/11/2022 13:15,7.23,
3/11/2022 13:30,3.74,
3/11/2022 13:45,3.37,
3/11/2022 14:00,8.04,
3/11/2022 14:15,0.93,
3/11/2022 14:30,7.76,
3/11/2022 14:45,0.85,
3/11/2022 15:00,7.98,
3/11/2022 15:15,3.7,
3/11/2022 15:30,2.69,
3/11/2022 15:45,0.16,
3/11/2022 16:00,8.77,
3/11/2022 16:15,9.52,
3/11/2022 16:30,9.95,
3/11/2022 16:45,9.77,
3/11/2022 17:00,9.96,
3/11/2022 17:15,9.98,
3/11/2022 17:30,9.98,
3/11/2022 17:45,0.88,
3/11/2022 18:00,0,
3/11/2022 18:15,0.62,
3/11/2022 18:30,0.46,
3/11/2022 18:45,4.29,
3/11/2022 19:00,0.75,
3/11/2022 19:15,0.86,
3/11/2022 19:30,31.22,
3/11/2022 19:45,31.22,
3/11/2022 20:00,31.22,
3/11/2022 20:15,31.25,
3/11/2022 20:30,31.23,
3/11/2022 20:45,31.24,
3/11/2022 21:00,31.24,
3/11/2022 21:15,31.23,
3/11/2022 21:30,31.24,
3/11/2022 21:45,31.24,
3/11/2022 22:00,31.23,
3/11/2022 22:15,31.25,
3/11/2022 22:30,31.25,
3/11/2022 22:45,31.26,
3/11/2022 23:00,31.26,
3/11/2022 23:15,31.26,
3/11/2022 23:30,31.25,
3/11/2022 23:45,31.26,
4/11/2022 0:00,31.26,
4/11/2022 0:15,25.63,
4/11/2022 0:30,30.1,
4/11/2022 0:45,16.3,
4/11/2022 1:00,21.24,
4/11/2022 1:15,16.98,
4/11/2022 1:30,15.73,
4/11/2022 1:45,16.54,
4/11/2022 2:00,18.76,
4/11/2022 2:15,18.03,
4/11/2022 2:30,15.02,
4/11/2022 2:45,15.21,
4/11/2022 3:00,20.66,
4/11/2022 3:15,22.88,
4/11/2022 3:30,28.68,
4/11/2022 3:45,28.43,
4/11/2022 4:00,30.96,
4/11/2022 4:15,28.04,
4/11/2022 4:30,29.87,
4/11/2022 4:45,28.03,
4/11/2022 5:00,25.68,
4/11/2022 5:15,0.05,
4/11/2022 5:30,-0.01,
4/11/2022 5:45,0.76,
4/11/2022 6:00,1.31,
4/11/2022 6:15,0.46,
4/11/2022 6:30,-0.02,
4/11/2022 6:45,0.01,
4/11/2022 7:00,0.03,
4/11/2022 7:15,0.01,
4/11/2022 7:30,-0.01,
4/11/2022 7:45,0.08,
4/11/2022 8:00,0.11,
4/11/2022 8:15,0.51,
4/11/2022 8:30,0.01,
4/11/2022 8:45,-0.02,
4/11/2022 9:00,0.04,
4/11/2022 9:15,1.46,
4/11/2022 9:30,-0.01,
4/11/2022 9:45,0.01,
4/11/2022 10:00,0.01,
4/11/2022 10:15,0.28,
4/11/2022 10:30,0.1,
4/11/2022 10:45,-0.03,
4/11/2022 11:00,0,
4/11/2022 11:15,-3.81,
4/11/2022 11:30,-0.65,
4/11/2022 11:45,0.23,
4/11/2022 12:00,-2.81,
4/11/2022 12:15,-0.08,
4/11/2022 12:30,0,
4/11/2022 12:45,0.03,
4/11/2022 13:00,0.03,
4/11/2022 13:15,-0.01,
4/11/2022 13:30,0,
4/11/2022 13:45,0.02,
4/11/2022 14:00,0.34,
4/11/2022 14:15,-0.06,
4/11/2022 14:30,-0.01,
4/11/2022 14:45,0,
4/11/2022 15:00,0,
4/11/2022 15:15,0.02,
4/11/2022 15:30,2.78,
4/11/2022 15:45,8.44,
4/11/2022 16:00,8.36,
4/11/2022 16:15,8.27,
4/11/2022 16:30,9.67,
4/11/2022 16:45,9.49,
4/11/2022 17:00,9.96,
4/11/2022 17:15,6.45,
4/11/2022 17:30,0,
4/11/2022 17:45,0.01,
4/11/2022 18:00,2.74,
4/11/2022 18:15,7.38,
4/11/2022 18:30,2.68,
4/11/2022 18:45,2.03,
4/11/2022 19:00,1.32,
4/11/2022 19:15,0.77,
4/11/2022 19:30,31.26,
4/11/2022 19:45,31.04,
4/11/2022 20:00,31.28,
4/11/2022 20:15,31.27,
4/11/2022 20:30,31.39,
4/11/2022 20:45,32.51,
4/11/2022 21:00,35.91,
4/11/2022 21:15,34.8,
4/11/2022 21:30,36.1,
4/11/2022 21:45,35.98,
4/11/2022 22:00,36.09,
4/11/2022 22:15,36.09,
4/11/2022 22:30,36.11,
4/11/2022 22:45,36.1,
4/11/2022 23:00,36.08,
4/11/2022 23:15,36.1,
4/11/2022 23:30,36.11,
4/11/2022 23:45,14.42,
5/11/2022 0:00,14.88,
5/11/2022 0:15,18.81,
5/11/2022 0:30,16.74,
5/11/2022 0:45,15.49,
5/11/2022 1:00,15.67,
5/11/2022 1:15,18.47,
5/11/2022 1:30,16.9,
5/11/2022 1:45,16.2,
5/11/2022 2:00,15.81,
5/11/2022 2:15,17.95,
5/11/2022 2:30,16.82,
5/11/2022 2:45,14.86,
5/11/2022 3:00,15.99,
5/11/2022 3:15,18.69,
5/11/2022 3:30,31.61,
5/11/2022 3:45,28.6,
5/11/2022 4:00,28,
5/11/2022 4:15,28.8,
5/11/2022 4:30,26.78,
5/11/2022 4:45,26.86,
5/11/2022 5:00,22.73,
5/11/2022 5:15,19.65,
5/11/2022 5:30,18.85,
5/11/2022 5:45,10.56,
5/11/2022 6:00,5.42,
5/11/2022 6:15,9.62,
5/11/2022 6:30,10.31,
5/11/2022 6:45,8.75,
5/11/2022 7:00,1.43,
5/11/2022 7:15,0.05,
5/11/2022 7:30,2.36,
5/11/2022 7:45,0.03,
5/11/2022 8:00,0.04,
5/11/2022 8:15,0.03,
5/11/2022 8:30,0.04,
5/11/2022 8:45,0.84,
5/11/2022 9:00,0.01,
5/11/2022 9:15,2.97,
5/11/2022 9:30,0.02,
5/11/2022 9:45,0,
5/11/2022 10:00,-0.03,
5/11/2022 10:15,4.44,
5/11/2022 10:30,0.04,
5/11/2022 10:45,-0.04,
5/11/2022 11:00,2.19,
5/11/2022 11:15,1.2,
5/11/2022 11:30,1.87,
5/11/2022 11:45,-2.03,
5/11/2022 12:00,-14.2,
5/11/2022 12:15,-18.86,
5/11/2022 12:30,-15.97,
5/11/2022 12:45,-13.29,
5/11/2022 13:00,5.53,
5/11/2022 13:15,-11.16,
5/11/2022 13:30,-9.35,
5/11/2022 13:45,6.1,
5/11/2022 14:00,5.54,
5/11/2022 14:15,4.14,
5/11/2022 14:30,-11.06,
5/11/2022 14:45,10.87,
5/11/2022 15:00,-3.76,
5/11/2022 15:15,5.69,
5/11/2022 15:30,14.17,
5/11/2022 15:45,6.42,
5/11/2022 16:00,10.22,
5/11/2022 16:15,9.39,
5/11/2022 16:30,7.93,
5/11/2022 16:45,12.7,
5/11/2022 17:00,17.08,
5/11/2022 17:15,17.59,
5/11/2022 17:30,16.69,
5/11/2022 17:45,20.79,
5/11/2022 18:00,28.83,
5/11/2022 18:15,30.06,
5/11/2022 18:30,30.62,
5/11/2022 18:45,31,
5/11/2022 19:00,31.76,
5/11/2022 19:15,29.97,
5/11/2022 19:30,29.35,
5/11/2022 19:45,31.45,
5/11/2022 20:00,31.61,
5/11/2022 20:15,30.21,
5/11/2022 20:30,30.62,
5/11/2022 20:45,29.19,
5/11/2022 21:00,31.22,
5/11/2022 21:15,31.46,
5/11/2022 21:30,29.69,
5/11/2022 21:45,29.37,
5/11/2022 22:00,28.97,
5/11/2022 22:15,28.29,
5/11/2022 22:30,14.62,
5/11/2022 22:45,14.39,
5/11/2022 23:00,17.74,
5/11/2022 23:15,16.54,
5/11/2022 23:30,13.6,
5/11/2022 23:45,14.22,
6/11/2022 0:00,14.58,
6/11/2022 0:15,19.08,
6/11/2022 0:30,17.41,
6/11/2022 0:45,14.4,
6/11/2022 1:00,15.32,
6/11/2022 1:15,17.21,
6/11/2022 1:30,18.38,
6/11/2022 1:45,16.01,
6/11/2022 2:00,14.64,
6/11/2022 2:15,15.82,
6/11/2022 2:30,17.82,
6/11/2022 2:45,16.59,
6/11/2022 3:00,13.72,
6/11/2022 3:15,17.82,
6/11/2022 3:30,32.81,
6/11/2022 3:45,26.05,
6/11/2022 4:00,5.7,
6/11/2022 4:15,0.38,
6/11/2022 4:30,0.03,
6/11/2022 4:45,0.04,
6/11/2022 5:00,0.01,
6/11/2022 5:15,-0.01,
6/11/2022 5:30,3.11,
6/11/2022 5:45,0.01,
6/11/2022 6:00,0,
6/11/2022 6:15,0.02,
6/11/2022 6:30,0.92,
6/11/2022 6:45,0.06,
6/11/2022 7:00,0,
6/11/2022 7:15,1.39,
6/11/2022 7:30,1.34,
6/11/2022 7:45,0.99,
6/11/2022 8:00,0.03,
6/11/2022 8:15,0.08,
6/11/2022 8:30,2.8,
6/11/2022 8:45,1.86,
6/11/2022 9:00,0.25,
6/11/2022 9:15,0.6,
6/11/2022 9:30,-0.04,
6/11/2022 9:45,0.01,
6/11/2022 10:00,0.01,
6/11/2022 10:15,0.86,
6/11/2022 10:30,0.38,
6/11/2022 10:45,0.22,
6/11/2022 11:00,0.34,
6/11/2022 11:15,0.25,
6/11/2022 11:30,0.02,
6/11/2022 11:45,0.25,
6/11/2022 12:00,1.21,
6/11/2022 12:15,0.1,
6/11/2022 12:30,0.34,
6/11/2022 12:45,1.28,
6/11/2022 13:00,0.5,
6/11/2022 13:15,0.04,
6/11/2022 13:30,1.44,
6/11/2022 13:45,2.9,
6/11/2022 14:00,2.02,
6/11/2022 14:15,-1.45,
6/11/2022 14:30,4.58,
6/11/2022 14:45,-1.98,
6/11/2022 15:00,5.29,
6/11/2022 15:15,8.28,
6/11/2022 15:30,11.67,
6/11/2022 15:45,9.26,
6/11/2022 16:00,13.97,
6/11/2022 16:15,18.9,
6/11/2022 16:30,14.93,
6/11/2022 16:45,20.73,
6/11/2022 17:00,21.54,
6/11/2022 17:15,19.49,
6/11/2022 17:30,20.77,
6/11/2022 17:45,24.5,
6/11/2022 18:00,27.19,
6/11/2022 18:15,31.49,
6/11/2022 18:30,31.52,
6/11/2022 18:45,34.29,
6/11/2022 19:00,36.08,
6/11/2022 19:15,35.61,
6/11/2022 19:30,34.15,
6/11/2022 19:45,32.18,
6/11/2022 20:00,33.03,
6/11/2022 20:15,33.86,
6/11/2022 20:30,31.99,
6/11/2022 20:45,28.58,
6/11/2022 21:00,29.83,
6/11/2022 21:15,29.39,
6/11/2022 21:30,31.34,
6/11/2022 21:45,28.52,
6/11/2022 22:00,27.47,
6/11/2022 22:15,26.55,
6/11/2022 22:30,16.88,
6/11/2022 22:45,15.95,
6/11/2022 23:00,16.2,
6/11/2022 23:15,16.4,
6/11/2022 23:30,15.47,
6/11/2022 23:45,17.34,
7/11/2022 0:00,14.94,
7/11/2022 0:15,17.7,
7/11/2022 0:30,18.1,
7/11/2022 0:45,18.26,
7/11/2022 1:00,15.82,
7/11/2022 1:15,16.39,
7/11/2022 1:30,19.76,
7/11/2022 1:45,18.32,
7/11/2022 2:00,16.59,
7/11/2022 2:15,17.62,
7/11/2022 2:30,17.74,
7/11/2022 2:45,19.25,
7/11/2022 3:00,16.41,
7/11/2022 3:15,18.08,
7/11/2022 3:30,31.98,
7/11/2022 3:45,33.22,
7/11/2022 4:00,4.37,
7/11/2022 4:15,6.74,
7/11/2022 4:30,0.24,
7/11/2022 4:45,0.21,
7/11/2022 5:00,0.01,
7/11/2022 5:15,0,
7/11/2022 5:30,0.01,
7/11/2022 5:45,0.01,
7/11/2022 6:00,0.96,
7/11/2022 6:15,0.03,
7/11/2022 6:30,0.08,
7/11/2022 6:45,0.46,
7/11/2022 7:00,0.06,
7/11/2022 7:15,0.99,
7/11/2022 7:30,0.02,
7/11/2022 7:45,0.03,
7/11/2022 8:00,0.02,
7/11/2022 8:15,0.08,
7/11/2022 8:30,0,
7/11/2022 8:45,0.01,
7/11/2022 9:00,0.05,
7/11/2022 9:15,0.05,
7/11/2022 9:30,-0.01,
7/11/2022 9:45,-0.02,
7/11/2022 10:00,0,
7/11/2022 10:15,0,
7/11/2022 10:30,0.04,
7/11/2022 10:45,-0.02,
7/11/2022 11:00,0,
7/11/2022 11:15,-0.02,
7/11/2022 11:30,0,
7/11/2022 11:45,0.36,
7/11/2022 12:00,-0.01,
7/11/2022 12:15,0.08,
7/11/2022 12:30,0.04,
7/11/2022 12:45,0.84,
7/11/2022 13:00,1.59,
7/11/2022 13:15,0.02,
7/11/2022 13:30,-0.02,
7/11/2022 13:45,0.05,
7/11/2022 14:00,0,
7/11/2022 14:15,0,
7/11/2022 14:30,1.39,
7/11/2022 14:45,8.69,
7/11/2022 15:00,0.93,
7/11/2022 15:15,1.65,
7/11/2022 15:30,7.7,
7/11/2022 15:45,9.88,
7/11/2022 16:00,10.12,
7/11/2022 16:15,10.42,
7/11/2022 16:30,10.88,
7/11/2022 16:45,11.84,
7/11/2022 17:00,11.57,
7/11/2022 17:15,11.76,
7/11/2022 17:30,11.79,
7/11/2022 17:45,12.83,
7/11/2022 18:00,11.76,
7/11/2022 18:15,12.7,
7/11/2022 18:30,8.5,
7/11/2022 18:45,9.21,
7/11/2022 19:00,3.09,
7/11/2022 19:15,3.07,
7/11/2022 19:30,36.09,
7/11/2022 19:45,36.12,
7/11/2022 20:00,36.12,
7/11/2022 20:15,36.11,
7/11/2022 20:30,36.15,
7/11/2022 20:45,36.12,
7/11/2022 21:00,36.11,
7/11/2022 21:15,36.13,
7/11/2022 21:30,36.19,
7/11/2022 21:45,36.15,
7/11/2022 22:00,36.17,
7/11/2022 22:15,36.18,
7/11/2022 22:30,36.15,
7/11/2022 22:45,36.18,
7/11/2022 23:00,35.12,
7/11/2022 23:15,20.68,
7/11/2022 23:30,20.88,
7/11/2022 23:45,22.62,
8/11/2022 0:00,19.87,
8/11/2022 0:15,15.06,
8/11/2022 0:30,18.95,
8/11/2022 0:45,17.51,
8/11/2022 1:00,18.71,
8/11/2022 1:15,17.16,
8/11/2022 1:30,16.36,
8/11/2022 1:45,24.83,
8/11/2022 2:00,18.99,
8/11/2022 2:15,18.2,
8/11/2022 2:30,28.49,
8/11/2022 2:45,16.23,
8/11/2022 3:00,18.09,
8/11/2022 3:15,22.91,
8/11/2022 3:30,32.06,
8/11/2022 3:45,30.09,
8/11/2022 4:00,32.42,
8/11/2022 4:15,32.82,
8/11/2022 4:30,28.5,
8/11/2022 4:45,28.59,
8/11/2022 5:00,17.65,
8/11/2022 5:15,34.4,
8/11/2022 5:30,0.08,
8/11/2022 5:45,0.03,
8/11/2022 6:00,0.62,
8/11/2022 6:15,-0.01,
8/11/2022 6:30,0.03,
8/11/2022 6:45,0.3,
8/11/2022 7:00,0.26,
8/11/2022 7:15,0.02,
8/11/2022 7:30,0.02,
8/11/2022 7:45,0.05,
8/11/2022 8:00,-0.01,
8/11/2022 8:15,0,
8/11/2022 8:30,-0.01,
8/11/2022 8:45,0,
8/11/2022 9:00,0.07,
8/11/2022 9:15,0.08,
8/11/2022 9:30,0,
8/11/2022 9:45,0,
8/11/2022 10:00,-0.02,
8/11/2022 10:15,0.04,
8/11/2022 10:30,0.05,
8/11/2022 10:45,0.05,
8/11/2022 11:00,0.03,
8/11/2022 11:15,0.01,
8/11/2022 11:30,-5.72,
8/11/2022 11:45,0.06,
8/11/2022 12:00,-0.02,
8/11/2022 12:15,0.01,
8/11/2022 12:30,0.02,
8/11/2022 12:45,-0.03,
8/11/2022 13:00,0.12,
8/11/2022 13:15,0.03,
8/11/2022 13:30,0.01,
8/11/2022 13:45,-0.01,
8/11/2022 14:00,-2.36,
8/11/2022 14:15,-2.64,
8/11/2022 14:30,5.57,
8/11/2022 14:45,16.58,
8/11/2022 15:00,11.45,
8/11/2022 15:15,5.33,
8/11/2022 15:30,8.91,
8/11/2022 15:45,11.65,
8/11/2022 16:00,12.81,
8/11/2022 16:15,12.8,
8/11/2022 16:30,12.78,
8/11/2022 16:45,12.83,
8/11/2022 17:00,5.5,
8/11/2022 17:15,2.12,
8/11/2022 17:30,0,
8/11/2022 17:45,2.76,
8/11/2022 18:00,3.82,
8/11/2022 18:15,6.09,
8/11/2022 18:30,7.92,
8/11/2022 18:45,2.97,
8/11/2022 19:00,5.46,
8/11/2022 19:15,1.73,
8/11/2022 19:30,36.16,
8/11/2022 19:45,36.18,
8/11/2022 20:00,32.61,
8/11/2022 20:15,36.18,
8/11/2022 20:30,36.19,
8/11/2022 20:45,36.2,
8/11/2022 21:00,36.21,
8/11/2022 21:15,36.21,
8/11/2022 21:30,36.2,
8/11/2022 21:45,36.21,
8/11/2022 22:00,36.21,
8/11/2022 22:15,36.19,
8/11/2022 22:30,36.21,
8/11/2022 22:45,36.21,
8/11/2022 23:00,36.2,
8/11/2022 23:15,36.22,
8/11/2022 23:30,36.21,
8/11/2022 23:45,36.21,
9/11/2022 0:00,36.23,
9/11/2022 0:15,36.22,
9/11/2022 0:30,36.22,
9/11/2022 0:45,36.22,
9/11/2022 1:00,36.25,
9/11/2022 1:15,36.22,
9/11/2022 1:30,36.22,
9/11/2022 1:45,15.91,
9/11/2022 2:00,34.55,
9/11/2022 2:15,24,
9/11/2022 2:30,18.24,
9/11/2022 2:45,18.23,
9/11/2022 3:00,15.09,
9/11/2022 3:15,24.97,
9/11/2022 3:30,31.49,
9/11/2022 3:45,34.1,
9/11/2022 4:00,34.07,
9/11/2022 4:15,31.73,
9/11/2022 4:30,30.01,
9/11/2022 4:45,26.6,
9/11/2022 5:00,22.47,
9/11/2022 5:15,20.15,
9/11/2022 5:30,19.96,
9/11/2022 5:45,4.67,
9/11/2022 6:00,0.4,
9/11/2022 6:15,0.02,
9/11/2022 6:30,-0.02,
9/11/2022 6:45,0.1,
9/11/2022 7:00,0,
9/11/2022 7:15,0.01,
9/11/2022 7:30,-0.01,
9/11/2022 7:45,0,
9/11/2022 8:00,0.01,
9/11/2022 8:15,-0.01,
9/11/2022 8:30,0.03,
9/11/2022 8:45,0.04,
9/11/2022 9:00,0.05,
9/11/2022 9:15,12.23,
9/11/2022 9:30,0.06,
9/11/2022 9:45,15.37,
9/11/2022 10:00,-0.01,
9/11/2022 10:15,-0.01,
9/11/2022 10:30,0.03,
9/11/2022 10:45,-0.02,
9/11/2022 11:00,0,
9/11/2022 11:15,0.03,
9/11/2022 11:30,-0.01,
9/11/2022 11:45,0.02,
9/11/2022 12:00,-0.83,
9/11/2022 12:15,-0.39,
9/11/2022 12:30,0,
9/11/2022 12:45,0.33,
9/11/2022 13:00,8.11,
9/11/2022 13:15,-10.63,
9/11/2022 13:30,-3.55,
9/11/2022 13:45,16.71,
9/11/2022 14:00,8.63,
9/11/2022 14:15,15.85,
9/11/2022 14:30,-3.79,
9/11/2022 14:45,1.08,
9/11/2022 15:00,8.13,
9/11/2022 15:15,20.76,
9/11/2022 15:30,12.78,
9/11/2022 15:45,12.79,
9/11/2022 16:00,12.69,
9/11/2022 16:15,12.81,
9/11/2022 16:30,13.35,
9/11/2022 16:45,14.46,
9/11/2022 17:00,14.39,
9/11/2022 17:15,14.34,
9/11/2022 17:30,14.45,
9/11/2022 17:45,14.47,
9/11/2022 18:00,11.64,
9/11/2022 18:15,6.79,
9/11/2022 18:30,13.93,
9/11/2022 18:45,2.13,
9/11/2022 19:00,1.24,
9/11/2022 19:15,0.88,
9/11/2022 19:30,36.2,
9/11/2022 19:45,36.21,
9/11/2022 20:00,36.23,
9/11/2022 20:15,36.22,
9/11/2022 20:30,36.27,
9/11/2022 20:45,36.23,
9/11/2022 21:00,36.24,
9/11/2022 21:15,36.24,
9/11/2022 21:30,36.24,
9/11/2022 21:45,36.23,
9/11/2022 22:00,36.25,
9/11/2022 22:15,36.27,
9/11/2022 22:30,36.26,
9/11/2022 22:45,35.94,
9/11/2022 23:00,34.71,
9/11/2022 23:15,34.72,
9/11/2022 23:30,36.25,
9/11/2022 23:45,36.26,
10/11/2022 0:00,36.25,
10/11/2022 0:15,36.29,
10/11/2022 0:30,36.26,
10/11/2022 0:45,36.28,
10/11/2022 1:00,36.28,
10/11/2022 1:15,36.27,
10/11/2022 1:30,36.27,
10/11/2022 1:45,29.06,
10/11/2022 2:00,15.69,
10/11/2022 2:15,18.99,
10/11/2022 2:30,17.54,
10/11/2022 2:45,16.75,
10/11/2022 3:00,16.21,
10/11/2022 3:15,23.15,
10/11/2022 3:30,31.59,
10/11/2022 3:45,31.97,
10/11/2022 4:00,30.22,
10/11/2022 4:15,29.21,
10/11/2022 4:30,29.77,
10/11/2022 4:45,29.45,
10/11/2022 5:00,27.03,
10/11/2022 5:15,24.48,
10/11/2022 5:30,23.32,
10/11/2022 5:45,10.14,
10/11/2022 6:00,-0.01,
10/11/2022 6:15,-0.01,
10/11/2022 6:30,0.02,
10/11/2022 6:45,0.02,
10/11/2022 7:00,-0.01,
10/11/2022 7:15,0.03,
10/11/2022 7:30,0,
10/11/2022 7:45,-0.01,
10/11/2022 8:00,0.16,
10/11/2022 8:15,0.04,
10/11/2022 8:30,-0.01,
10/11/2022 8:45,0,
10/11/2022 9:00,0.7,
10/11/2022 9:15,0.45,
10/11/2022 9:30,2.04,
10/11/2022 9:45,-0.01,
10/11/2022 10:00,0,
10/11/2022 10:15,0.02,
10/11/2022 10:30,0.01,
10/11/2022 10:45,-0.03,
10/11/2022 11:00,0.02,
